col,horizon_min,n_rows,winsor_lo,winsor_hi,winner_label,train_mae_ridge,train_mae_hgb,train_mae_rf,train_mae_blend,train_mae_winner,val_mae_naive_lag1,val_mae_ridge,val_mae_hgb,val_mae_rf,val_mae_blend,val_mae_winner,sv_winner,wf_disagrees_sv,blend_a,blend_b,blend_w_on_a,test_mae_ridge,test_mae_hgb,test_mae_rf,test_mae_blend,test_mae_winner,test_mae_at_sv_winner,test_mae_at_wf_winner,winner,wf_used,wf_n_folds,wf_mean_val_mae_ridge,wf_mean_val_mae_hgb,wf_mean_val_mae_rf,wf_mean_val_mae_blend
76,30,138673,382.0,416.0,blend:ridge+hgb w=0.95,3.03524405497464,2.525480404346041,2.0747130911629044,3.0053935620656826,3.0053935620656826,4.8902360306590795,4.190893509869339,4.454401137743248,4.426157128017885,4.190465305417976,4.190465305417976,blend,False,ridge,hgb,0.9500000000000001,4.244674157316962,4.484948002913314,4.51193221149816,4.236803869162521,4.236803869162521,4.236803869162521,4.236803869162521,blend,True,7,3.2956723461637134,4.416156406690807,4.235161725409773,3.288566051156644
77,30,139149,382.0,415.0,blend:ridge+hgb w=1.00,2.5825792710291013,2.1200682303068707,1.7323188644193543,2.5825792710291013,2.5825792710291013,4.069184631036699,3.517941841561086,3.6884138839229905,3.7578920948321923,3.517941841561086,3.517941841561086,ridge,True,ridge,hgb,1.0,3.7445188799622264,3.9904083056180086,4.270345404440431,3.7445188799622264,3.7445188799622264,3.7445188799622264,3.7445188799622264,blend,True,7,2.8453757697558655,4.08609307637762,3.613861078292858,2.8406603028568607
71,30,124152,55.0,78.9,blend:ridge+hgb w=1.00,3.3742435902438386,2.6747017546730567,2.359831212214744,3.3742435902438386,3.3742435902438386,4.087302848738699,3.7672898757554307,4.303346244429992,3.995141387997796,3.7672898757554307,3.7672898757554307,ridge,True,ridge,hgb,1.0,4.424744365763385,4.643904924337176,4.5196594966555015,4.424744365763385,4.424744365763385,4.424744365763385,4.424744365763385,blend,True,7,3.5041138056179464,3.7148502375535313,3.6173250243691464,3.498614150108538
15,90,148944,50.1000023,56.0,blend:ridge+hgb w=0.85,1.1488441555399589,1.0631689261121007,1.022061736801251,1.1318023664503478,1.1318023664503478,0.7452494390113539,0.5600380637163517,0.6567136143499835,0.6982168869807298,0.5515719940224693,0.5515719940224693,blend,False,ridge,hgb,0.8500000000000001,0.14221909809770553,0.36438497890119376,0.5753164550454327,0.156748317273494,0.156748317273494,0.156748317273494,0.156748317273494,blend,True,7,0.8513568362919803,0.8090805896084129,0.8418901872723972,0.7876082379467579
16,90,149457,50.0545855,56.0,blend:ridge+hgb w=0.88,1.134418154499055,1.0714793009992964,1.0250112959520834,1.124241883326446,1.124241883326446,0.7441624976214369,0.5492816551379003,0.6615148700717574,0.6831054061331957,0.5438178515904186,0.5438178515904186,blend,False,ridge,hgb,0.875,0.14815223931280028,0.43522247687372423,0.46521678043603787,0.17807063308826654,0.17807063308826654,0.17807063308826654,0.17807063308826654,blend,True,7,0.8364955533347356,0.8251236464358629,0.8161306036302381,0.7995990393653942
17,90,148983,1.21499991,2.2259500000000845,blend:ridge+hgb w=1.00,0.13683454375436252,0.12752957011458044,0.11632299155775165,0.13683454375436252,0.13683454375436252,0.21466264487451578,0.16565185018643505,0.19295827718315853,0.19552930976089733,0.16565185018643505,0.16565185018643505,ridge,True,ridge,hgb,1.0,0.17965462554668407,0.17999939630094375,0.17383208291377347,0.17965462554668407,0.17965462554668407,0.17965462554668407,0.17965462554668407,blend,True,7,0.15241249269324572,0.16439734201851577,0.16665278804705336,0.15209966905981515
18,90,149427,1.2151549212000001,2.183832502700002,blend:ridge+rf w=0.60,0.13400272376127,0.12714184902661196,0.11591566727693817,0.12583345021223194,0.12583345021223194,0.21522906132066505,0.16118447645921966,0.16228406276252824,0.16219431324963293,0.1603770256820901,0.1603770256820901,blend,False,ridge,rf,0.6000000000000001,0.17752737560804757,0.16604944022372747,0.16530658747586138,0.16876137338581482,0.16876137338581482,0.16876137338581482,0.16876137338581482,blend,True,7,0.1492636203146897,0.1528247753742951,0.1522894248095674,0.14853415332456263
19,90,148983,3.41465259,9.237698770000172,blend:ridge+rf w=0.60,0.9738773991277675,0.9237438878357963,0.8799888542676677,0.93035924392998,0.93035924392998,1.4164024485630533,1.0315932058148176,1.035630953815798,1.036668170634375,1.0248177102216642,1.0248177102216642,blend,False,ridge,rf,0.6000000000000001,0.9918866445659328,1.0194859046583082,1.0175282383443707,0.9899002048111528,0.9899002048111528,0.9899002048111528,0.9899002048111528,blend,True,7,1.0125128643125316,1.0701233195976851,1.0614747400711206,1.0032630593348333
20,90,149680,3.4243880357000003,9.329870080000145,blend:ridge+hgb w=0.83,0.9540227910593642,0.9273434261533142,0.8855906971043651,0.9476070330417441,0.9476070330417441,1.416148066401531,1.0000506025058031,1.0159133988541986,1.0176864704447002,0.9992788816874856,0.9992788816874856,blend,False,ridge,hgb,0.8250000000000001,0.977136576469763,1.0065259523285084,1.0218295245060716,0.9789354239798751,0.9789354239798751,0.9789354239798751,0.9789354239798751,blend,True,7,0.9870791239080099,1.0032704041118252,0.9985155273655053,0.9748429545066472
75,90,139172,380.6666666666667,412.0,blend:ridge+hgb w=0.75,2.3121278792898616,1.7418285069443415,1.296717905051094,2.137673757256053,2.137673757256053,3.577526178342214,2.8869141824799924,2.9969548740954566,3.10667847023117,2.8736990878339235,2.8736990878339235,blend,False,ridge,hgb,0.75,2.640060746221997,2.918609130900679,2.8534598455062574,2.6130753992410423,2.6130753992410423,2.6130753992410423,2.6130753992410423,blend,True,7,2.7298775727115667,3.593141752045844,3.644329671416925,2.709193256083458
76,90,138488,382.0,416.0,blend:ridge+hgb w=0.88,3.2160915381144406,2.5407352731748025,1.9379909531175026,3.1142722031489543,3.1142722031489543,5.394097500862269,4.4073486557557855,4.7271773993399595,4.865261365255136,4.401605125404433,4.401605125404433,blend,False,ridge,hgb,0.875,4.330999257968375,4.800424101128221,4.745262014421592,4.305744584562881,4.305744584562881,4.305744584562881,4.305744584562881,blend,True,7,3.59005018747312,4.519080366317612,4.124554563785254,3.5804435703815907
77,90,138953,382.0,415.0,blend:ridge+hgb w=0.83,2.7659076118542787,2.1390403299533163,1.6439740483940448,2.632331696983926,2.632331696983926,4.489551039796953,3.672526502316858,3.8047716152758566,3.7711064569120096,3.6682733885728536,3.6682733885728536,blend,False,ridge,hgb,0.8250000000000001,3.896676223750875,4.153146379523613,4.039332703401264,3.863207695180145,3.863207695180145,3.863207695180145,3.863207695180145,blend,True,7,3.147740987227984,4.234057201129818,3.6423763381217023,3.118758451824728
71,90,123596,55.0,78.9,blend:ridge+hgb w=1.00,3.4723907046511493,2.6405604502774542,2.155233536600806,3.4723907046511493,3.4723907046511493,4.470435375770358,3.874211336393664,4.355650233878701,4.281769939564018,3.874211336393664,3.874211336393664,ridge,True,ridge,hgb,1.0,4.567876295529662,4.692360474231819,4.7077318786706615,4.567876295529662,4.567876295529662,4.567876295529662,4.567876295529662,blend,True,7,3.585549606868516,3.834109321895121,3.8298527348454465,3.5788542331293707
